snapshot_date,case_type,cart_id,status_a,substatus_a,age_days,exists_in_a,exists_in_b,hard_issue,warning,has_issue,any_mismatch,reasons,source_file_a,source_file_b
2026-01-27,hard,CART0001989,Completed,Missing PO copy,11.588657407407407,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0001991,Cancelled,Cancelled - Unsynchronized,67.38315972222222,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0001992,Completed,Unequal values,39.42803240740741,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0001993,In PO creation,On Hold,64.62498842592592,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0001997,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0001998,Cancelled,Cancelled - Unsynchronized,41.48319444444444,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002000,Cancelled,Cancelled - Unsynchronized,61.32766203703704,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002001,Cancelled,Cancelled - Unsynchronized,61.70194444444444,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002005,Cancelled,Cancelled - Unsynchronized,60.68990740740741,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002010,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002012,In Preparation,On Hold,63.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002020,In PO creation,On Hold,64.62498842592592,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002022,In PO creation,On Hold,7.624988425925926,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,warning,CART0002028,In Preparation,On Hold,14.831631944444444,True,False,False,True,True,False,missing_in_b,instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002032,Cancelled,Cancelled - Unsynchronized,66.57233796296296,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002033,Cancelled,Cancelled - Unsynchronized,48.51563657407407,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002034,Cancelled,Cancelled - Unsynchronized,60.36996527777778,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002036,Completed,Missing PO copy,38.589618055555555,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002038,In Preparation,On Hold,59.57804398148148,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002040,Completed,Missing PO copy,38.58934027777778,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002042,In Preparation,On Hold,63.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002043,In Preparation,On Hold,63.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002044,In PO creation,On Hold,8.625,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002046,In PO creation,On Hold,58.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002047,Completed,Unequal values,12.61693287037037,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002050,In PO creation,On Hold,63.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002051,Cancelled,Cancelled - Unsynchronized,19.0703125,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002054,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,warning,CART0002055,In Preparation,On Hold,12.688761574074075,True,False,False,True,True,False,missing_in_b,instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002057,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002059,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002061,Cancelled,Cancelled - Unsynchronized,63.44017361111111,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002069,Cancelled,Cancelled - Unsynchronized,59.60021990740741,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002071,In PO creation,On Hold,9.624988425925926,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002074,In PO creation,On Hold,9.624988425925926,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002077,Completed,Missing PO copy,14.614791666666667,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002080,In PO creation,On Hold,59.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002084,In PO creation,Error,6.452708333333334,True,False,True,True,True,False,"inpo_error_stuck_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002087,Completed,Unequal values,13.29199074074074,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002088,Completed,Unequal values,13.286030092592593,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,warning,CART0002089,In Preparation,On Hold,14.828125,True,False,False,True,True,False,missing_in_b,instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002090,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002099,Cancelled,Cancelled - Unsynchronized,62.52840277777778,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002104,In Preparation,On Hold,59.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002111,In Preparation,On Hold,59.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002112,Cancelled,Cancelled - Unsynchronized,61.53486111111111,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002120,Cancelled,Cancelled - Unsynchronized,61.619537037037034,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002126,Cancelled,Cancelled - Unsynchronized,62.41809027777778,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002133,Cancelled,Cancelled - Unsynchronized,62.42762731481481,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002135,In Preparation,On Hold,59.625,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002136,In Preparation,On Hold,59.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002139,In PO creation,On Hold,59.6249537037037,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002140,Cancelled,Cancelled - Unsynchronized,62.41303240740741,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002143,In PO creation,On Hold,59.6249537037037,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002144,Completed,Unequal values,38.58733796296296,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002146,Cancelled,Cancelled - Unsynchronized,61.53803240740741,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002151,Cancelled,Cancelled - Unsynchronized,62.267037037037035,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002155,In PO creation,On Hold,59.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002156,Completed,Missing PO copy,38.58674768518519,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002159,Completed,Missing PO copy,38.586284722222224,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002163,Completed,Missing PO copy,38.58600694444444,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002164,Completed,Missing PO copy,38.58568287037037,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002165,In Preparation,On Hold,57.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002166,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002167,In PO creation,On Hold,8.624988425925926,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002169,Completed,Missing PO copy,6.552893518518519,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002170,In Preparation,On Hold,58.62498842592593,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002171,In PO creation,On Hold,58.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002172,In PO creation,On Hold,9.624988425925926,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002173,Cancelled,Cancelled - Unsynchronized,59.70710648148148,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002177,In Preparation,On Hold,40.568194444444444,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002185,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002186,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002190,In PO creation,On Hold,58.62498842592593,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002192,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002194,In PO creation,On Hold,58.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002195,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002197,In PO creation,Error,6.599918981481482,True,False,True,True,True,False,"inpo_error_stuck_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002198,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002203,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002204,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002205,In PO creation,On Hold,57.62498842592593,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002208,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002209,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002212,In Preparation,On Hold,57.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002215,In Preparation,On Hold,57.62498842592593,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002216,Cancelled,Cancelled - Unsynchronized,48.587037037037035,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002226,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002228,Cancelled,Cancelled - Unsynchronized,17.4034375,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002229,In Preparation,On Hold,57.62498842592593,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002233,Cancelled,Cancelled - Unsynchronized,38.461782407407405,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002237,In PO creation,On Hold,57.62498842592593,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002239,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002240,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002241,Completed,Unequal values,39.43056712962963,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002242,Cancelled,Cancelled - Unsynchronized,13.447581018518518,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002243,In PO creation,On Hold,57.62498842592593,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002247,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002248,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002249,In PO creation,On Hold,57.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002250,In Preparation,On Hold,56.62494212962963,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002252,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002253,In PO creation,On Hold,56.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002254,In PO creation,On Hold,50.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002255,Cancelled,Cancelled - Unsynchronized,56.413969907407406,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002256,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002257,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002258,In Preparation,On Hold,56.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002260,Completed,Unequal values,39.428900462962964,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002262,In PO creation,On Hold,56.6249537037037,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002263,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002265,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002267,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002269,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002270,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002274,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002281,Cancelled,Cancelled - Unsynchronized,58.3203587962963,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002284,In PO creation,On Hold,53.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002287,Completed,Unequal values,39.42873842592593,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002289,In Preparation,On Hold,53.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002292,In Preparation,On Hold,53.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002293,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002294,Cancelled,Cancelled - Unsynchronized,14.385520833333333,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002296,In PO creation,On Hold,51.62498842592593,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002297,Completed,Unequal values,7.40443287037037,True,True,True,False,True,False,completed_unequal_values,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002299,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002302,In PO creation,On Hold,53.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002303,In Preparation,On Hold,51.62498842592593,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002305,In PO creation,On Hold,50.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002307,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002308,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002310,In PO creation,On Hold,50.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002311,In PO creation,On Hold,50.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002312,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002314,In PO creation,On Hold,50.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002315,In PO creation,On Hold,50.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002316,In PO creation,On Hold,53.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002318,In PO creation,On Hold,50.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002319,Cancelled,Cancelled - Unsynchronized,55.61511574074074,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002320,In PO creation,On Hold,53.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002321,Completed,Missing PO copy,38.58513888888889,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002323,In Preparation,On Hold,53.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002324,Completed,Missing PO copy,10.619930555555555,True,True,True,False,True,False,completed_missing_po_copy,instance_a_2026-01-27.xlsx,instance_b_2026-01-27.xlsx
2026-01-27,hard,CART0002326,Cancelled,Cancelled - Unsynchronized,46.40383101851852,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002328,In Preparation,On Hold,53.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002331,In PO creation,On Hold,53.624965277777775,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002334,In Preparation,On Hold,52.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,warning,CART0002337,In Preparation,On Hold,6.338287037037037,True,False,False,True,True,False,missing_in_b,instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002340,Cancelled,Cancelled - Unsynchronized,47.52356481481481,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002343,Cancelled,Cancelled - Unsynchronized,52.435138888888886,True,False,True,True,True,False,"cancelled_unsynchronized,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002349,In PO creation,On Hold,7.6249768518518515,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002351,In Preparation,On Hold,52.624976851851855,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002352,In Preparation,On Hold,52.624965277777775,True,False,True,True,True,False,"inprep_on_hold_gt_30d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002353,In PO creation,On Hold,52.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002355,In PO creation,On Hold,52.624976851851855,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
2026-01-27,hard,CART0002357,In PO creation,On Hold,7.624965277777778,True,False,True,True,True,False,"inpo_on_hold_gt_4d,missing_in_b",instance_a_2026-01-27.xlsx,
